tau = 4min

Point Number 	 Temperature 
 1239 	 51.607132 
 1240 	 51.641249 
 1241 	 51.692425 
 1242 	 51.709483 
 1243 	 51.743600 
 1244 	 51.743600 
 1245 	 52.170064 
 1246 	 52.204181 
 1247 	 52.221240 
 1248 	 52.135947 
 1249 	 51.828893 
 1250 	 51.897127 
 1251 	 52.238299 
 1252 	 52.340650 
 1253 	 52.255357 
 1254 	 51.982420 
 1255 	 51.999479 
 1256 	 52.408884 
 1257 	 52.443001 
 1258 	 52.477118 
 1259 	 52.084772 
 1260 	 52.135947 
 1261 	 52.579470 
 1262 	 52.494177 
 1263 	 52.715938 
 1264 	 52.221240 
 1265 	 52.272416 
 1266 	 52.289474 
 1267 	 52.647704 
 1268 	 52.306533 
 1269 	 52.340650 
 1270 	 52.647704 
 1271 	 52.715938 
 1272 	 52.391826 
 1273 	 52.801231 
 1274 	 52.460060 
 1275 	 52.460060 
 1276 	 52.494177 
 1277 	 52.528294 
 1278 	 52.511235 
 1279 	 52.903582 
 1280 	 52.596528 
 1281 	 52.596528 
 1282 	 53.005934 
 1283 	 52.664762 
 1284 	 53.125343 
 1285 	 52.698880 
 1286 	 52.732997 
 1287 	 52.767114 
 1288 	 53.176519 
 1289 	 53.193578 
 1290 	 52.852407 
 1291 	 52.835348 
 1292 	 53.278870 
 1293 	 52.903582 
 1294 	 53.330046 
 1295 	 52.920641 
 1296 	 53.278870 
 1297 	 53.005934 
 1298 	 53.364163 
 1299 	 53.364163 
 1300 	 53.057109 
 1301 	 53.091226 
 1302 	 53.125343 
 1303 	 53.125343 
 1304 	 53.551807 
 1305 	 53.193578 
 1306 	 53.176519 
 1307 	 53.227695 
 1308 	 53.244753 
 1309 	 53.261812 
 1310 	 53.620042 
 1311 	 53.364163 
 1312 	 53.364163 
 1313 	 53.756510 
 1314 	 53.381222 
 1315 	 53.398280 
 1316 	 53.824744 
 1317 	 53.790627 
 1318 	 53.927096 
 1319 	 53.534749 
 1320 	 53.534749 
 1321 	 53.534749 
 1322 	 53.875920 
 1323 	 53.585924 
 1324 	 53.995330 
 1325 	 53.961213 
 1326 	 53.654159 
 1327 	 53.705334 
 1328 	 54.029447 
 1329 	 53.756510 
 1330 	 53.824744 
 1331 	 54.131798 
 1332 	 54.200033 
 1333 	 53.858861 
 1334 	 53.892978 
 1335 	 54.285325 
 1336 	 53.910037 
 1337 	 53.978271 
 1338 	 53.978271 
 1339 	 53.995330 
 1340 	 54.455911 
 1341 	 54.438852 
 1342 	 54.080623 
 1343 	 54.080623 
 1344 	 54.131798 
 1345 	 54.677672 
 1346 	 54.558262 
 1347 	 54.524145 
 1348 	 54.200033 
 1349 	 54.575321 
 1350 	 54.575321 
 1351 	 54.302384 
 1352 	 54.302384 
 1353 	 54.336501 
 1354 	 54.762965 
 1355 	 54.780024 
 1356 	 54.404735 
 1357 	 54.404735 
 1358 	 54.455911 
 1359 	 54.507087 
 1360 	 54.882375 
 1361 	 54.541204 
 1362 	 54.558262 
 1363 	 54.916492 
 1364 	 54.609438 
 1365 	 55.018843 
 1366 	 54.967668 
 1367 	 55.052960 
 1368 	 55.052960 
 1369 	 54.694731 
 1370 	 54.762965 
 1371 	 54.780024 
 1372 	 54.762965 
 1373 	 55.070019 
 1374 	 54.916492 
 1375 	 54.831199 
 1376 	 54.899433 
 1377 	 54.882375 
 1378 	 55.189429 
 1379 	 54.882375 
 1380 	 55.428249 
 1381 	 54.984726 
 1382 	 55.377073 
 1383 	 55.035902 
 1384 	 55.428249 
 1385 	 55.087078 
 1386 	 55.104136 
 1387 	 55.138253 
 1388 	 55.513542 
 1389 	 55.547659 
 1390 	 55.598834 
 1391 	 55.547659 
 1392 	 55.564717 
 1393 	 55.377073 
 1394 	 55.325897 
 1395 	 55.684127 
 1396 	 55.377073 
 1397 	 55.684127 
 1398 	 55.377073 
 1399 	 55.411190 
 1400 	 55.803537 
 1401 	 55.462366 
 1402 	 55.462366 
 1403 	 55.513542 
 1404 	 55.905889 
 1405 	 55.940006 
 1406 	 55.940006 
 1407 	 55.957064 
 1408 	 56.008240 
 1409 	 56.008240 
 1410 	 55.650010 
 1411 	 55.684127 
 1412 	 56.025298 
 1413 	 55.752361 
 1414 	 55.769420 
 1415 	 56.127650 
 1416 	 56.212943 
 1417 	 55.837654 
 1418 	 56.178826 
 1419 	 55.854713 
 1420 	 55.905889 
 1421 	 55.905889 
 1422 	 55.940006 
 1423 	 55.974123 
 1424 	 56.366470 
 1425 	 55.991181 
 1426 	 56.025298 
 1427 	 56.059416 
 1428 	 56.076474 
 1429 	 56.093533 
 1430 	 56.110591 
 1431 	 56.144708 
 1432 	 56.519997 
 1433 	 56.178826 
 1434 	 56.195884 
 1435 	 56.230001 
 1436 	 56.315294 
 1437 	 56.281177 
 1438 	 56.656465 
 1439 	 56.298235 
 1440 	 56.639407 
 1441 	 56.366470 
 1442 	 56.383528 
 1443 	 56.417645 
 1444 	 56.741758 
 1445 	 56.468821 
 1446 	 56.468821 
 1447 	 56.485880 
 1448 	 56.502938 
 1449 	 56.554114 
 1450 	 57.151164 
 1451 	 56.946461 
 1452 	 56.639407 
 1453 	 56.980578 
 1454 	 56.639407 
 1455 	 57.065871 
 1456 	 56.707641 
 1457 	 56.690582 
 1458 	 57.134105 
 1459 	 56.758817 
 1460 	 56.775875 
 1461 	 56.827051 
 1462 	 57.219398 
 1463 	 57.219398 
 1464 	 56.878227 
 1465 	 56.878227 
 1466 	 57.253515 
 1467 	 57.355866 
 1468 	 56.946461 
 1469 	 57.253515 
 1470 	 57.389984 
 1471 	 57.389984 
 1472 	 57.065871 
 1473 	 57.065871 
 1474 	 57.099988 
 1475 	 57.543511 
 1476 	 57.151164 
 1477 	 57.151164 
 1478 	 57.168222 
 1479 	 57.509394 
 1480 	 57.253515 
 1481 	 57.236456 
 1482 	 57.679979 
 1483 	 57.287632 
 1484 	 57.321749 
 1485 	 57.338808 
 1486 	 57.748213 
 1487 	 57.731155 
 1488 	 57.697038 
 1489 	 57.816448 
 1490 	 57.458218 
 1491 	 57.458218 
 1492 	 57.458218 
 1493 	 57.509394 
 1494 	 57.935858 
 1495 	 57.526452 
 1496 	 57.577628 
 1497 	 57.577628 
 1498 	 58.004092 
 1499 	 58.038209 
 1500 	 57.679979 
 1501 	 57.662921 
 1502 	 58.106443 
 1503 	 57.697038 
 1504 	 58.038209 
 1505 	 57.765272 
 1506 	 57.765272 
 1507 	 57.799389 
 1508 	 57.833506 
 1509 	 57.816448 
 1510 	 57.884682 
 1511 	 58.277029 
 1512 	 58.208795 
 1513 	 58.311146 
 1514 	 58.345263 
 1515 	 57.969975 
 1516 	 58.379380 
 1517 	 58.004092 
 1518 	 58.021150 
 1519 	 58.362322 
 1520 	 58.055268 
 1521 	 58.072326 
 1522 	 58.396439 
 1523 	 58.362322 
 1524 	 58.140560 
 1525 	 58.174678 
 1526 	 58.584083 
 1527 	 58.584083 
 1528 	 58.208795 
 1529 	 58.225853 
 1530 	 58.549966 
 1531 	 58.277029 
 1532 	 58.294088 
 1533 	 58.294088 
 1534 	 58.720552 
 1535 	 58.737610 
 1536 	 58.362322 
 1537 	 58.413498 
 1538 	 58.788786 
 1539 	 58.822903 
 1540 	 58.822903 
 1541 	 58.805845 
 1542 	 58.464673 
 1543 	 58.822903 
 1544 	 58.498790 
 1545 	 58.976430 
 1546 	 58.908196 
 1547 	 58.891137 
 1548 	 58.601142 
 1549 	 58.584083 
 1550 	 58.635259 
 1551 	 58.652317 
 1552 	 58.652317 
 1553 	 58.686435 
 1554 	 59.061723 
 1555 	 59.129957 
 1556 	 58.737610 
 1557 	 58.737610 
 1558 	 59.112899 
 1559 	 59.164075 
 1560 	 59.078782 
 1561 	 58.857020 
 1562 	 59.164075 
 1563 	 59.283484 
 1564 	 58.874079 
 1565 	 58.891137 
 1566 	 59.283484 
 1567 	 59.266426 
 1568 	 58.959372 
 1569 	 58.959372 
 1570 	 58.959372 
 1571 	 59.300543 
 1572 	 59.010547 
 1573 	 59.027606 
 1574 	 59.419953 
 1575 	 59.061723 
 1576 	 59.454070 
 1577 	 59.454070 
 1578 	 59.437012 
 1579 	 59.454070 
 1580 	 59.129957 
 1581 	 59.164075 
 1582 	 59.590539 
 1583 	 59.181133 
 1584 	 59.522304 
 1585 	 59.215250 
 1586 	 59.624656 
 1587 	 59.249367 
 1588 	 59.266426 
 1589 	 59.658773 
 1590 	 59.317602 
 1591 	 59.300543 
 1592 	 59.283484 
 1593 	 59.727007 
 1594 	 59.351719 
 1595 	 59.351719 
 1596 	 59.744066 
 1597 	 59.812300 
 1598 	 59.419953 
 1599 	 59.863476 
 1600 	 59.795242 
 1601 	 59.419953 
 1602 	 59.505246 
 1603 	 59.863476 
 1604 	 59.965827 
 1605 	 59.914652 
 1606 	 59.880534 
 1607 	 59.846417 
 1608 	 59.590539 
 1609 	 59.982886 
 1610 	 59.965827 
 1611 	 59.505246 
 1612 	 59.607597 
 1613 	 59.965827 
 1614 	 60.051120 
 1615 	 59.982886 
 1616 	 59.675832 
 1617 	 59.692890 
 1618 	 60.068179 
 1619 	 60.051120 
 1620 	 59.744066 
 1621 	 59.744066 
 1622 	 60.136413 
 1623 	 60.170530 
 1624 	 59.812300 
 1625 	 60.136413 
 1626 	 59.795242 
 1627 	 60.238764 
 1628 	 60.187589 
 1629 	 60.204647 
 1630 	 59.863476 
 1631 	 60.221706 
 1632 	 59.914652 
 1633 	 60.289940 
 1634 	 60.324057 
 1635 	 59.948769 
 1636 	 59.931710 
 1637 	 59.948769 
 1638 	 59.948769 
 1639 	 59.948769 
 1640 	 60.409350 
 1641 	 60.324057 
 1642 	 59.965827 
 1643 	 60.375233 
 1644 	 60.034062 
 1645 	 60.051120 
 1646 	 60.426409 
 1647 	 60.289940 
 1648 	 60.068179 
 1649 	 60.085237 
 1650 	 60.460526 
 1651 	 60.102296 
 1652 	 60.136413 
 1653 	 60.153472 
 1654 	 60.119354 
 1655 	 60.545819 
 1656 	 60.477584 
 1657 	 60.545819 
 1658 	 60.187589 
 1659 	 60.238764 
 1660 	 60.170530 
 1661 	 60.187589 
 1662 	 60.562877 
 1663 	 60.238764 
 1664 	 60.579936 
 1665 	 60.221706 
 1666 	 60.631112 
 1667 	 60.255823 
 1668 	 60.255823 
 1669 	 60.665229 
 1670 	 60.255823 
 1671 	 60.324057 
 1672 	 60.631112 
 1673 	 60.324057 
 1674 	 60.716404 
 1675 	 60.358174 
 1676 	 60.341116 
 1677 	 60.358174 
 1678 	 60.375233 
 1679 	 60.358174 
 1680 	 60.358174 
 1681 	 60.392292 
 1682 	 60.767580 
 1683 	 60.801697 
 1684 	 60.409350 
 1685 	 60.409350 
 1686 	 60.835814 
 1687 	 60.358174 
 1688 	 60.426409 
 1689 	 60.443467 
 1690 	 60.852873 
 1691 	 60.886990 
 1692 	 60.801697 
 1693 	 60.852873 
 1694 	 60.494643 
 1695 	 60.460526 
 1696 	 60.869932 
 1697 	 60.835814 
 1698 	 60.511702 
 1699 	 60.818756 
 1700 	 60.528760 
 1701 	 60.511702 
 1702 	 60.528760 
 1703 	 60.528760 
 1704 	 60.579936 
 1705 	 60.579936 
 1706 	 60.579936 
 1707 	 60.972283 
 1708 	 60.596994 
 1709 	 60.938166 
 1710 	 60.614053 
 1711 	 61.006400 
 1712 	 60.818756 
 1713 	 60.955224 
 1714 	 60.614053 
 1715 	 61.006400 
 1716 	 60.648170 
 1717 	 60.904049 
 1718 	 60.955224 
 1719 	 60.989342 
 1720 	 61.057576 
 1721 	 60.955224 
 1722 	 60.699346 
 1723 	 60.989342 
 1724 	 60.648170 
 1725 	 61.108752 
 1726 	 60.972283 
 1727 	 60.989342 
 1728 	 60.699346 
 1729 	 60.665229 
 1730 	 61.108752 
 1731 	 60.699346 
 1732 	 61.125810 
 1733 	 60.716404 
 1734 	 61.057576 
 1735 	 60.733463 
 1736 	 60.699346 
 1737 	 61.228162 
 1738 	 60.733463 
 1739 	 61.159927 
 1740 	 60.733463 
 1741 	 60.699346 
 1742 	 61.108752 
 1743 	 61.091693 
 1744 	 61.108752 
 1745 	 60.750522 
 1746 	 61.108752 
 1747 	 60.750522 
 1748 	 60.767580 
 1749 	 61.091693 
 1750 	 61.057576 
 1751 	 60.767580 
 1752 	 61.176986 
 1753 	 61.194044 
 1754 	 61.159927 
 1755 	 60.767580 
 1756 	 60.750522 
 1757 	 61.125810 
 1758 	 60.767580 
 1759 	 60.750522 
 1760 	 60.784639 
 1761 	 60.750522 
 1762 	 61.194044 
 1763 	 60.784639 
 1764 	 60.767580 
 1765 	 61.176986 
 1766 	 60.801697 
 1767 	 60.801697 
 1768 	 61.091693 
 1769 	 60.784639 
 1770 	 61.176986 
 1771 	 60.784639 
 1772 	 60.767580 
 1773 	 60.818756 
 1774 	 61.159927 
 1775 	 60.801697 
 1776 	 60.835814 
 1777 	 61.125810 
 1778 	 60.784639 
 1779 	 61.211103 
 1780 	 61.142869 
 1781 	 60.818756 
 1782 	 60.818756 
 1783 	 61.228162 
 1784 	 60.835814 
 1785 	 60.852873 
 1786 	 61.142869 
 1787 	 60.801697 
 1788 	 61.159927 
 1789 	 60.801697 
 1790 	 61.176986 
 1791 	 60.801697 
 1792 	 60.801697 
 1793 	 60.801697 
 1794 	 60.818756 
 1795 	 60.818756 
 1796 	 61.228162 
 1797 	 61.108752 
 1798 	 60.835814 
 1799 	 60.750522 
 1800 	 60.767580 
 1801 	 60.784639 
 1802 	 61.142869 
 1803 	 60.750522 
 1804 	 60.784639 
 1805 	 60.767580 
 1806 	 60.801697 
 1807 	 61.159927 
 1808 	 60.784639 
 1809 	 60.784639 
 1810 	 60.801697 
 1811 	 60.767580 
 1812 	 61.159927 
 1813 	 60.767580 
 1814 	 60.767580 
 1815 	 60.750522 
 1816 	 61.057576 
 1817 	 61.057576 
 1818 	 61.313454 
 1819 	 61.091693 
 1820 	 60.767580 
 1821 	 61.125810 
 1822 	 61.125810 
 1823 	 61.108752 
 1824 	 60.852873 
 1825 	 61.057576 
 1826 	 60.716404 
 1827 	 61.125810 
 1828 	 60.733463 
 1829 	 60.716404 
 1830 	 60.699346 
 1831 	 61.108752 
 1832 	 60.750522 
 1833 	 60.750522 
 1834 	 61.074634 
 1835 	 60.699346 
 1836 	 61.040517 
 1837 	 61.040517 
 1838 	 60.648170 
 1839 	 60.665229 
 1840 	 61.023459 
 1841 	 60.665229 
 1842 	 60.682287 
 1843 	 60.648170 
 1844 	 60.665229 
 1845 	 60.955224 
 1846 	 61.040517 
 1847 	 60.631112 
 1848 	 60.665229 
 1849 	 60.665229 
 1850 	 60.938166 
 1851 	 60.631112 
 1852 	 61.040517 
 1853 	 61.023459 
 1854 	 60.614053 
 1855 	 61.023459 
 1856 	 60.596994 
 1857 	 61.091693 
 1858 	 60.904049 
 1859 	 60.579936 
 1860 	 60.579936 
 1861 	 60.955224 
 1862 	 60.579936 
 1863 	 60.596994 
 1864 	 60.904049 
 1865 	 60.562877 
 1866 	 60.989342 
 1867 	 60.869932 
 1868 	 60.545819 
 1869 	 60.886990 
 1870 	 60.545819 
 1871 	 60.528760 
 1872 	 60.852873 
 1873 	 60.494643 
 1874 	 60.801697 
 1875 	 60.869932 
 1876 	 60.477584 
 1877 	 60.477584 
 1878 	 60.818756 
 1879 	 60.767580 
 1880 	 60.477584 
 1881 	 60.869932 
 1882 	 60.443467 
 1883 	 60.443467 
 1884 	 60.852873 
 1885 	 60.750522 
 1886 	 60.426409 
 1887 	 60.801697 
 1888 	 60.392292 
 1889 	 60.835814 
 1890 	 60.392292 
 1891 	 60.733463 
 1892 	 60.392292 
 1893 	 60.358174 
 1894 	 60.784639 
 1895 	 60.699346 
 1896 	 60.341116 
 1897 	 60.324057 
 1898 	 60.238764 
 1899 	 60.631112 
 1900 	 60.767580 
 1901 	 60.682287 
 1902 	 60.306999 
 1903 	 60.289940 
 1904 	 60.682287 
 1905 	 60.272882 
 1906 	 60.682287 
 1907 	 60.596994 
 1908 	 60.255823 
 1909 	 60.579936 
 1910 	 60.545819 
 1911 	 60.648170 
 1912 	 60.596994 
 1913 	 60.614053 
 1914 	 60.221706 
 1915 	 60.170530 
 1916 	 60.187589 
 1917 	 60.562877 
 1918 	 60.153472 
 1919 	 60.631112 
 1920 	 60.153472 
 1921 	 60.102296 
 1922 	 60.460526 
 1923 	 60.426409 
 1924 	 60.477584 
 1925 	 60.102296 
 1926 	 60.511702 
 1927 	 60.426409 
 1928 	 60.085237 
 1929 	 60.085237 
 1930 	 60.426409 
 1931 	 60.375233 
 1932 	 60.034062 
 1933 	 59.999944 
 1934 	 60.034062 
 1935 	 60.289940 
 1936 	 60.358174 
 1937 	 60.358174 
 1938 	 60.375233 
 1939 	 59.948769 
 1940 	 59.965827 
 1941 	 60.272882 
 1942 	 59.897593 
 1943 	 60.306999 
 1944 	 59.914652 
 1945 	 59.880534 
 1946 	 59.914652 
 1947 	 59.897593 
 1948 	 59.846417 
 1949 	 59.846417 
 1950 	 59.812300 
 1951 	 59.829359 
 1952 	 59.829359 
 1953 	 60.119354 
 1954 	 60.170530 
 1955 	 60.221706 
 1956 	 60.153472 
 1957 	 59.761124 
 1958 	 59.744066 
 1959 	 59.744066 
 1960 	 60.102296 
 1961 	 59.727007 
 1962 	 60.136413 
 1963 	 59.709949 
 1964 	 60.085237 
 1965 	 59.692890 
 1966 	 60.051120 
 1967 	 60.085237 
 1968 	 60.051120 
 1969 	 59.914652 
 1970 	 59.982886 
 1971 	 59.624656 
 1972 	 59.590539 
 1973 	 59.539363 
 1974 	 59.573480 
 1975 	 59.539363 
 1976 	 59.846417 
 1977 	 59.505246 
 1978 	 59.522304 
 1979 	 59.863476 
 1980 	 59.505246 
 1981 	 59.454070 
 1982 	 59.454070 
 1983 	 59.454070 
 1984 	 59.846417 
 1985 	 59.812300 
 1986 	 59.385836 
 1987 	 59.419953 
 1988 	 59.385836 
 1989 	 59.368777 
 1990 	 59.368777 
 1991 	 59.368777 
 1992 	 59.351719 
 1993 	 59.658773 
 1994 	 59.266426 
 1995 	 59.300543 
 1996 	 59.317602 
 1997 	 59.266426 
 1998 	 59.658773 
 1999 	 59.556422 
 2000 	 59.573480 
 2001 	 59.590539 
 2002 	 59.215250 
 2003 	 59.607597 
 2004 	 59.181133 
 2005 	 59.164075 
 2006 	 59.471129 
 2007 	 59.164075 
 2008 	 59.522304 
 2009 	 59.437012 
 2010 	 59.095840 
 2011 	 59.505246 
 2012 	 59.078782 
 2013 	 59.061723 
 2014 	 59.368777 
 2015 	 59.044665 
 2016 	 58.993489 
 2017 	 59.385836 
 2018 	 58.993489 
 2019 	 58.976430 
 2020 	 58.976430 
 2021 	 59.266426 
 2022 	 58.891137 
 2023 	 58.891137 
 2024 	 59.368777 
 2025 	 58.891137 
 2026 	 58.857020 
 2027 	 58.839962 
 2028 	 59.147016 
 2029 	 59.215250 
 2030 	 59.232309 
 2031 	 59.112899 
 2032 	 58.788786 
 2033 	 58.788786 
 2034 	 58.737610 
 2035 	 58.737610 
 2036 	 59.095840 
 2037 	 59.061723 
 2038 	 58.686435 
 2039 	 58.652317 
 2040 	 58.669376 
 2041 	 58.635259 
 2042 	 58.942313 
 2043 	 58.584083 
 2044 	 59.010547 
 2045 	 58.618200 
 2046 	 58.549966 
 2047 	 58.532907 
 2048 	 58.822903 
 2049 	 58.515849 
 2050 	 58.481732 
 2051 	 58.857020 
 2052 	 58.481732 
 2053 	 58.447615 
 2054 	 58.822903 
 2055 	 58.737610 
 2056 	 58.788786 
 2057 	 58.737610 
 2058 	 58.413498 
 2059 	 58.737610 
 2060 	 58.669376 
 2061 	 58.345263 
 2062 	 58.686435 
 2063 	 58.618200 
 2064 	 58.601142 
 2065 	 58.601142 
 2066 	 58.208795 
 2067 	 58.584083 
 2068 	 58.601142 
 2069 	 58.549966 
 2070 	 58.584083 
 2071 	 58.567025 
 2072 	 58.140560 
 2073 	 58.498790 
 2074 	 58.532907 
 2075 	 58.498790 
 2076 	 58.072326 
 2077 	 58.072326 
 2078 	 58.464673 
 2079 	 58.004092 
 2080 	 58.328205 
 2081 	 58.004092 
 2082 	 58.328205 
 2083 	 58.328205 
 2084 	 57.952916 
 2085 	 57.935858 
 2086 	 58.311146 
 2087 	 58.191736 
 2088 	 58.294088 
 2089 	 58.225853 
 2090 	 58.242912 
 2091 	 57.833506 
 2092 	 57.816448 
 2093 	 57.782331 
 2094 	 58.140560 
 2095 	 58.157619 
 2096 	 57.748213 
 2097 	 57.731155 
 2098 	 57.697038 
 2099 	 57.714096 
 2100 	 58.004092 
 2101 	 57.628803 
 2102 	 58.038209 
 2103 	 57.594686 
 2104 	 57.611745 
 2105 	 57.594686 
 2106 	 57.918799 
 2107 	 57.884682 
 2108 	 57.526452 
 2109 	 57.492335 
 2110 	 57.816448 
 2111 	 57.816448 
 2112 	 57.441159 
 2113 	 57.782331 
 2114 	 57.782331 
 2115 	 57.833506 
 2116 	 57.679979 
 2117 	 57.372925 
 2118 	 57.662921 
 2119 	 57.731155 
 2120 	 57.628803 
 2121 	 57.304691 
 2122 	 57.270574 
 2123 	 57.236456 
 2124 	 57.202339 
 2125 	 57.202339 
 2126 	 57.168222 
 2127 	 57.202339 
 2128 	 57.458218 
 2129 	 57.151164 
 2130 	 57.151164 
 2131 	 57.134105 
 2132 	 57.475276 
 2133 	 57.082929 
 2134 	 57.048812 
 2135 	 57.372925 
 2136 	 57.543511 
 2137 	 57.372925 
 2138 	 56.980578 
 2139 	 56.946461 
 2140 	 56.946461 
 2141 	 56.946461 
 2142 	 57.304691 
 2143 	 57.304691 
 2144 	 57.219398 
 2145 	 56.861168 
 2146 	 56.827051 
 2147 	 56.775875 
 2148 	 57.151164 
 2149 	 57.168222 
 2150 	 57.082929 
 2151 	 56.758817 
 2152 	 56.724700 
 2153 	 56.707641 
 2154 	 56.690582 
 2155 	 56.997637 
 2156 	 56.997637 
 2157 	 56.622348 
 2158 	 56.622348 
 2159 	 56.605290 
 2160 	 56.861168 
 2161 	 56.571172 
 2162 	 56.946461 
 2163 	 56.502938 
 2164 	 56.895285 
 2165 	 56.809992 
 2166 	 56.468821 
 2167 	 56.639407 
 2168 	 56.827051 
 2169 	 56.383528 
 2170 	 56.741758 
 2171 	 56.332353 
 2172 	 56.792934 
 2173 	 56.315294 
 2174 	 56.622348 
 2175 	 56.622348 
 2176 	 56.281177 
 2177 	 56.230001 
 2178 	 56.588231 
 2179 	 56.537055 
 2180 	 56.502938 
 2181 	 56.195884 
 2182 	 56.144708 
 2183 	 56.110591 
 2184 	 56.537055 
 2185 	 56.485880 
 2186 	 56.076474 
 2187 	 56.059416 
 2188 	 56.042357 
 2189 	 55.991181 
 2190 	 56.349411 
 2191 	 56.366470 
 2192 	 55.957064 
 2193 	 56.264118 
 2194 	 55.905889 
 2195 	 55.871771 
 2196 	 56.281177 
 2197 	 56.212943 
 2198 	 55.820596 
 2199 	 55.786479 
 2200 	 56.212943 
 2201 	 56.178826 
 2202 	 55.735303 
 2203 	 55.735303 
 2204 	 55.718244 
 2205 	 56.042357 
 2206 	 55.667069 
 2207 	 55.650010 
 2208 	 55.974123 
 2209 	 55.615893 
 2210 	 55.547659 
 2211 	 55.615893 
 2212 	 55.581776 
 2213 	 55.940006 
 2214 	 55.530600 
 2215 	 55.496483 
 2216 	 55.462366 
 2217 	 55.837654 
 2218 	 55.769420 
 2219 	 55.411190 
 2220 	 55.411190 
 2221 	 55.342956 
 2222 	 55.684127 
 2223 	 55.752361 
 2224 	 55.291780 
 2225 	 55.325897 
 2226 	 55.581776 
 2227 	 55.547659 
 2228 	 55.598834 
 2229 	 55.615893 
 2230 	 55.189429 
 2231 	 55.138253 
 2232 	 55.462366 
 2233 	 55.445307 
 2234 	 55.104136 
 2235 	 55.479425 
 2236 	 55.052960 
 2237 	 55.052960 
 2238 	 55.018843 
 2239 	 55.342956 
 2240 	 54.933551 
 2241 	 54.950609 
 2242 	 55.223546 
 2243 	 55.308839 
 2244 	 54.899433 
 2245 	 55.189429 
 2246 	 55.155312 
 2247 	 55.172370 
 2248 	 54.780024 
 2249 	 54.797082 
 2250 	 54.762965 
 2251 	 54.728848 
 2252 	 55.035902 
 2253 	 54.711789 
 2254 	 55.001785 
 2255 	 55.018843 
 2256 	 54.626496 
 2257 	 54.609438 
 2258 	 54.967668 
 2259 	 54.524145 
 2260 	 54.865316 
 2261 	 54.541204 
 2262 	 54.882375 
 2263 	 54.490028 
 2264 	 54.490028 
 2265 	 54.438852 
 2266 	 54.728848 
 2267 	 54.370618 
 2268 	 54.387677 
 2269 	 54.780024 
 2270 	 54.336501 
 2271 	 54.319442 
 2272 	 54.302384 
 2273 	 54.575321 
 2274 	 54.234150 
 2275 	 54.251208 
 2276 	 54.609438 
 2277 	 54.165915 
 2278 	 54.165915 
 2279 	 54.541204 
 2280 	 54.148857 
 2281 	 54.507087 
 2282 	 54.063564 
 2283 	 54.387677 
 2284 	 54.029447 
 2285 	 53.995330 
 2286 	 54.319442 
 2287 	 53.995330 
 2288 	 53.978271 
 2289 	 53.944154 
 2290 	 53.927096 
 2291 	 54.302384 
 2292 	 53.875920 
 2293 	 53.841803 
 2294 	 53.824744 
 2295 	 54.353560 
 2296 	 54.148857 
 2297 	 54.114740 
 2298 	 53.739451 
 2299 	 53.671217 
 2300 	 54.114740 
 2301 	 53.995330 
 2302 	 53.978271 
 2303 	 54.029447 
 2304 	 53.585924 
 2305 	 53.568866 
 2306 	 53.910037 
 2307 	 53.585924 
 2308 	 53.517690 
 2309 	 53.858861 
 2310 	 53.841803 
 2311 	 53.398280 
 2312 	 53.449456 
 2313 	 53.432397 
 2314 	 53.790627 
 2315 	 53.671217 
 2316 	 53.347105 
 2317 	 53.312988 
 2318 	 53.295929 
 2319 	 53.654159 
 2320 	 53.227695 
 2321 	 53.568866 
 2322 	 53.227695 
 2323 	 53.227695 
 2324 	 53.602983 
 2325 	 53.517690 
 2326 	 53.108285 
 2327 	 53.091226 
 2328 	 53.415339 
 2329 	 53.534749 
 2330 	 53.398280 
 2331 	 53.040051 
 2332 	 52.988875 
 2333 	 52.988875 
 2334 	 53.381222 
 2335 	 53.312988 
 2336 	 52.937699 
 2337 	 53.330046 
 2338 	 53.227695 
 2339 	 53.193578 
 2340 	 52.835348 
 2341 	 52.801231 
 2342 	 53.176519 
 2343 	 52.767114 
 2344 	 53.057109 
 2345 	 53.040051 
 2346 	 53.074168 
 2347 	 52.698880 
 2348 	 52.988875 
 2349 	 52.630645 
 2350 	 52.988875 
 2351 	 52.596528 
 2352 	 52.579470 
 2353 	 52.954758 
 2354 	 52.886524 
 2355 	 52.494177 
 2356 	 52.835348 
 2357 	 52.494177 
 2358 	 52.954758 
 2359 	 52.732997 
 2360 	 52.443001 
 2361 	 52.732997 
 2362 	 52.323591 
 2363 	 52.698880 
 2364 	 52.340650 
 2365 	 52.289474 
 2366 	 52.272416 
 2367 	 52.255357 
 2368 	 52.613587 
 2369 	 52.204181 
 2370 	 52.238299 
 2371 	 52.101830 
 2372 	 52.135947 
 2373 	 52.494177 
 2374 	 52.511235 
 2375 	 52.084772 
 2376 	 52.374767 
 2377 	 52.460060 
 2378 	 52.443001 
 2379 	 52.357708 
 2380 	 52.391826 
 2381 	 52.289474 
 2382 	 52.255357 
 2383 	 51.914186 
 2384 	 51.863010 
 2385 	 52.221240 
 2386 	 52.187123 
 2387 	 52.101830 
 2388 	 52.153006 
 2389 	 51.760659 
 2390 	 52.050654 
 2391 	 52.084772 
 2392 	 52.016537 
 2393 	 51.675366 
 2394 	 51.675366 
 2395 	 51.641249 
 2396 	 51.948303 
 2397 	 51.897127 
 2398 	 51.590073 
 2399 	 51.931245 
 2400 	 51.504781 
 2401 	 51.828893 
 2402 	 51.470664 
 2403 	 51.470664 
