in s,C2 in V
-2.591200E-06,7.99863E-03
-2.588800E-06,1.15631E-02
-2.586400E-06,4.43418E-03
-2.584000E-06,-2.69473E-03
-2.581600E-06,7.99863E-03
-2.579200E-06,4.43418E-03
-2.576800E-06,7.99863E-03
-2.574400E-06,4.43418E-03
-2.572000E-06,7.99863E-03
-2.569600E-06,1.15631E-02
-2.567200E-06,1.15631E-02
-2.564800E-06,4.43418E-03
-2.562400E-06,7.99863E-03
-2.560000E-06,-6.25918E-03
-2.557600E-06,4.43418E-03
-2.555200E-06,8.69727E-04
-2.552800E-06,8.69727E-04
-2.550400E-06,1.15631E-02
-2.548000E-06,8.69727E-04
-2.545600E-06,-6.25918E-03
-2.543200E-06,7.99863E-03
-2.540800E-06,-9.82363E-03
-2.538400E-06,4.43418E-03
-2.536000E-06,8.69727E-04
-2.533600E-06,7.99863E-03
-2.531200E-06,-2.69473E-03
-2.528800E-06,7.99863E-03
-2.526400E-06,8.69727E-04
-2.524000E-06,8.69727E-04
-2.521600E-06,7.99863E-03
-2.519200E-06,8.69727E-04
-2.516800E-06,1.86920E-02
-2.514400E-06,4.43418E-03
-2.512000E-06,8.69727E-04
-2.509600E-06,-2.69473E-03
-2.507200E-06,7.99863E-03
-2.504800E-06,8.69727E-04
-2.502400E-06,1.51275E-02
-2.500000E-06,7.99863E-03
-2.497600E-06,-2.69473E-03
-2.495200E-06,7.99863E-03
-2.492800E-06,4.43418E-03
-2.490400E-06,8.69727E-04
-2.488000E-06,4.43418E-03
-2.485600E-06,1.51275E-02
-2.483200E-06,7.99863E-03
-2.480800E-06,-2.69473E-03
-2.478400E-06,7.99863E-03
-2.476000E-06,8.69727E-04
-2.473600E-06,8.69727E-04
-2.471200E-06,8.69727E-04
-2.468800E-06,-2.69473E-03
-2.466400E-06,4.43418E-03
-2.464000E-06,4.43418E-03
-2.461600E-06,7.99863E-03
-2.459200E-06,8.69727E-04
-2.456800E-06,7.99863E-03
-2.454400E-06,7.99863E-03
-2.452000E-06,7.99863E-03
-2.449600E-06,4.43418E-03
-2.447200E-06,7.99863E-03
-2.444800E-06,4.43418E-03
-2.442400E-06,8.69727E-04
-2.440000E-06,1.51275E-02
-2.437600E-06,7.99863E-03
-2.435200E-06,-2.69473E-03
-2.432800E-06,7.99863E-03
-2.430400E-06,4.43418E-03
-2.428000E-06,-6.25918E-03
-2.425600E-06,-6.25918E-03
-2.423200E-06,1.15631E-02
-2.420800E-06,-2.69473E-03
-2.418400E-06,4.43418E-03
-2.416000E-06,8.69727E-04
-2.413600E-06,-6.25918E-03
-2.411200E-06,4.43418E-03
-2.408800E-06,4.43418E-03
-2.406400E-06,8.69727E-04
-2.404000E-06,4.43418E-03
-2.401600E-06,4.43418E-03
-2.399200E-06,4.43418E-03
-2.396800E-06,1.15631E-02
-2.394400E-06,7.99863E-03
-2.392000E-06,4.43418E-03
-2.389600E-06,7.99863E-03
-2.387200E-06,4.43418E-03
-2.384800E-06,-6.25918E-03
-2.382400E-06,-2.69473E-03
-2.380000E-06,8.69727E-04
-2.377600E-06,7.99863E-03
-2.375200E-06,-2.69473E-03
-2.372800E-06,7.99863E-03
-2.370400E-06,8.69727E-04
-2.368000E-06,4.43418E-03
-2.365600E-06,7.99863E-03
-2.363200E-06,4.43418E-03
-2.360800E-06,7.99863E-03
-2.358400E-06,-6.25918E-03
-2.356000E-06,7.99863E-03
-2.353600E-06,-2.69473E-03
-2.351200E-06,-6.25918E-03
-2.348800E-06,4.43418E-03
-2.346400E-06,4.43418E-03
-2.344000E-06,8.69727E-04
-2.341600E-06,4.43418E-03
-2.339200E-06,-6.25918E-03
-2.336800E-06,1.15631E-02
-2.334400E-06,4.43418E-03
-2.332000E-06,-2.69473E-03
-2.329600E-06,8.69727E-04
-2.327200E-06,1.15631E-02
-2.324800E-06,1.51275E-02
-2.322400E-06,4.43418E-03
-2.320000E-06,4.43418E-03
-2.317600E-06,4.43418E-03
-2.315200E-06,-2.69473E-03
-2.312800E-06,1.15631E-02
-2.310400E-06,7.99863E-03
-2.308000E-06,4.43418E-03
-2.305600E-06,7.99863E-03
-2.303200E-06,4.43418E-03
-2.300800E-06,1.15631E-02
